measure;layer;token;step;score;voice;continuum
ctc_probability;T10;R;1;0.00017368516;A;lih-rih
ctc_probability;T10;R;2;0.00036350577;A;lih-rih
ctc_probability;T10;R;3;0.001090569;A;lih-rih
ctc_probability;T10;R;4;0.003538367;A;lih-rih
ctc_probability;T10;R;5;0.9297515;A;lih-rih
ctc_probability;T10;R;6;0.9773228;A;lih-rih
ctc_probability;T10;R;7;0.9954131;A;lih-rih
ctc_probability;T10;R;8;0.99593866;A;lih-rih
ctc_probability;T10;R;9;0.99829704;A;lih-rih
ctc_probability;T10;R;10;0.99856865;A;lih-rih
ctc_probability;T11;L;0;0.99473923;A;lih-rih
ctc_probability;T11;L;1;0.9917122;A;lih-rih
ctc_probability;T11;L;2;0.99828416;A;lih-rih
ctc_probability;T11;L;3;0.9972595;A;lih-rih
ctc_probability;T11;L;4;0.9702948;A;lih-rih
ctc_probability;T11;L;5;0.018321622;A;lih-rih
ctc_probability;T11;L;6;0.0063074944;A;lih-rih
ctc_probability;T11;L;7;0.0027405666;A;lih-rih
ctc_probability;T11;L;8;0.00020229621;A;lih-rih
ctc_probability;T11;L;9;0.0024857458;A;lih-rih
ctc_probability;T11;L;10;0.0010368566;A;lih-rih
ctc_probability;T11;R;0;0.0001815883;A;lih-rih
ctc_probability;T11;R;1;2.8015053e-05;A;lih-rih
ctc_probability;T11;R;2;7.398933e-05;A;lih-rih
ctc_probability;T11;R;3;0.0003947402;A;lih-rih
ctc_probability;T11;R;4;0.0021369949;A;lih-rih
ctc_probability;T11;R;5;0.906641;A;lih-rih
ctc_probability;T11;R;6;0.9868003;A;lih-rih
ctc_probability;T11;R;7;0.99341583;A;lih-rih
ctc_probability;T11;R;8;0.99358326;A;lih-rih
ctc_probability;T11;R;9;0.99528545;A;lih-rih
ctc_probability;T11;R;10;0.9961112;A;lih-rih
ctc_probability;T12;L;0;0.99325067;A;lih-rih
ctc_probability;T12;L;1;0.9939481;A;lih-rih
ctc_probability;T12;L;2;0.99651366;A;lih-rih
ctc_probability;T12;L;3;0.99218506;A;lih-rih
ctc_probability;T12;L;4;0.95666826;A;lih-rih
ctc_probability;T12;L;5;0.03325096;A;lih-rih
ctc_probability;T12;L;6;0.003492625;A;lih-rih
ctc_probability;T12;L;7;0.00073245476;A;lih-rih
ctc_probability;T12;L;8;6.727544e-05;A;lih-rih
ctc_probability;T12;L;9;0.0005901494;A;lih-rih
ctc_probability;T12;L;10;0.00029366478;A;lih-rih
ctc_probability;T12;R;0;0.000999269;A;lih-rih
ctc_probability;T12;R;1;1.4454212e-05;A;lih-rih
ctc_probability;T12;R;2;0.00014306806;A;lih-rih
ctc_probability;T12;R;3;0.0015737808;A;lih-rih
ctc_probability;T12;R;4;0.015008449;A;lih-rih
ctc_probability;T12;R;5;0.8608069;A;lih-rih
ctc_probability;T12;R;6;0.97538185;A;lih-rih
ctc_probability;T12;R;7;0.988881;A;lih-rih
ctc_probability;T12;R;8;0.9941093;A;lih-rih
ctc_probability;T12;R;9;0.98950094;A;lih-rih
ctc_probability;T12;R;10;0.9940919;A;lih-rih
ctc_probability;embeds;L;0;0.4561657;A;vlih-vrih
ctc_probability;embeds;L;1;0.4747927;A;vlih-vrih
ctc_probability;embeds;L;2;0.42950988;A;vlih-vrih
ctc_probability;embeds;L;3;0.38747936;A;vlih-vrih
ctc_probability;embeds;L;4;0.37004957;A;vlih-vrih
ctc_probability;embeds;L;5;0.3468322;A;vlih-vrih
ctc_probability;embeds;L;6;0.33473298;A;vlih-vrih
ctc_probability;embeds;L;7;0.3073668;A;vlih-vrih
ctc_probability;embeds;L;8;0.31481948;A;vlih-vrih
ctc_probability;embeds;L;9;0.24809808;A;vlih-vrih
ctc_probability;embeds;L;10;0.21391498;A;vlih-vrih
ctc_probability;embeds;R;0;0.030257829;A;vlih-vrih
ctc_probability;embeds;R;1;0.031058209;A;vlih-vrih
ctc_probability;embeds;R;2;0.035934385;A;vlih-vrih
ctc_probability;embeds;R;3;0.04557442;A;vlih-vrih
ctc_probability;embeds;R;4;0.05700339;A;vlih-vrih
ctc_probability;embeds;R;5;0.06389741;A;vlih-vrih
ctc_probability;embeds;R;6;0.08904325;A;vlih-vrih
ctc_probability;embeds;R;7;0.11072531;A;vlih-vrih
ctc_probability;embeds;R;8;0.16251786;A;vlih-vrih
ctc_probability;embeds;R;9;0.13112593;A;vlih-vrih
ctc_probability;embeds;R;10;0.15656282;A;vlih-vrih
ctc_probability;T1;L;0;0.10741428;A;vlih-vrih
ctc_probability;T1;L;1;0.09961951;A;vlih-vrih
ctc_probability;T1;L;2;0.102122664;A;vlih-vrih
ctc_probability;T1;L;3;0.09563099;A;vlih-vrih
ctc_probability;T1;L;4;0.08596708;A;vlih-vrih
ctc_probability;T1;L;5;0.08053378;A;vlih-vrih
ctc_probability;T1;L;6;0.07780314;A;vlih-vrih
ctc_probability;T1;L;7;0.08327803;A;vlih-vrih
ctc_probability;T1;L;8;0.06537564;A;vlih-vrih
ctc_probability;T1;L;9;0.06583546;A;vlih-vrih
ctc_probability;T1;L;10;0.052301377;A;vlih-vrih
ctc_probability;T1;R;0;0.031060908;A;vlih-vrih
ctc_probability;T1;R;1;0.035087932;A;vlih-vrih
ctc_probability;T1;R;2;0.036881946;A;vlih-vrih
ctc_probability;T1;R;3;0.048415285;A;vlih-vrih
ctc_probability;T1;R;4;0.0712791;A;vlih-vrih
ctc_probability;T1;R;5;0.08030545;A;vlih-vrih
ctc_probability;T1;R;6;0.10141795;A;vlih-vrih
ctc_probability;T1;R;7;0.111537;A;vlih-vrih
ctc_probability;T1;R;8;0.14712398;A;vlih-vrih
ctc_probability;T1;R;9;0.14674817;A;vlih-vrih
ctc_probability;T1;R;10;0.1682036;A;vlih-vrih
ctc_probability;T2;L;0;0.10354815;A;vlih-vrih
ctc_probability;T2;L;1;0.10172713;A;vlih-vrih
ctc_probability;T2;L;2;0.11694307;A;vlih-vrih
ctc_probability;T2;L;3;0.0676557;A;vlih-vrih
ctc_probability;T2;L;4;0.066010594;A;vlih-vrih
ctc_probability;T2;L;5;0.04838315;A;vlih-vrih
ctc_probability;T2;L;6;0.037608538;A;vlih-vrih
ctc_probability;T2;L;7;0.040934388;A;vlih-vrih
ctc_probability;T2;L;8;0.04036307;A;vlih-vrih
ctc_probability;T2;L;9;0.044698082;A;vlih-vrih
ctc_probability;T2;L;10;0.033751782;A;vlih-vrih
ctc_probability;T2;R;0;0.054908335;A;vlih-vrih
ctc_probability;T2;R;1;0.07398709;A;vlih-vrih
ctc_probability;T2;R;2;0.07023982;A;vlih-vrih
ctc_probability;T2;R;3;0.104732804;A;vlih-vrih
ctc_probability;T2;R;4;0.13822886;A;vlih-vrih
ctc_probability;T2;R;5;0.1669458;A;vlih-vrih
ctc_probability;T2;R;6;0.19396485;A;vlih-vrih
ctc_probability;T2;R;7;0.15874298;A;vlih-vrih
ctc_probability;T2;R;8;0.20511056;A;vlih-vrih
ctc_probability;T2;R;9;0.20173079;A;vlih-vrih
ctc_probability;T2;R;10;0.20075119;A;vlih-vrih
ctc_probability;T3;L;0;0.2687098;A;vlih-vrih
ctc_probability;T3;L;1;0.24986506;A;vlih-vrih
ctc_probability;T3;L;2;0.27773654;A;vlih-vrih
ctc_probability;T3;L;3;0.17979388;A;vlih-vrih
ctc_probability;T3;L;4;0.1043722;A;vlih-vrih
ctc_probability;T3;L;5;0.06992279;A;vlih-vrih
ctc_probability;T3;L;6;0.04368312;A;vlih-vrih
ctc_probability;T3;L;7;0.044863958;A;vlih-vrih
ctc_probability;T3;L;8;0.041250065;A;vlih-vrih
ctc_probability;T3;L;9;0.0480194;A;vlih-vrih
ctc_probability;T3;L;10;0.040057544;A;vlih-vrih
ctc_probability;T3;R;0;0.08295322;A;vlih-vrih
ctc_probability;T3;R;1;0.060484633;A;vlih-vrih
ctc_probability;T3;R;2;0.084593564;A;vlih-vrih
ctc_probability;T3;R;3;0.13695711;A;vlih-vrih
ctc_probability;T3;R;4;0.19945535;A;vlih-vrih
ctc_probability;T3;R;5;0.39972508;A;vlih-vrih
ctc_probability;T3;R;6;0.48543465;A;vlih-vrih
ctc_probability;T3;R;7;0.53633493;A;vlih-vrih
ctc_probability;T3;R;8;0.57370734;A;vlih-vrih
ctc_probability;T3;R;9;0.62268066;A;vlih-vrih
ctc_probability;T3;R;10;0.5464092;A;vlih-vrih
ctc_probability;T4;L;0;0.5686302;A;vlih-vrih
ctc_probability;T4;L;1;0.59672225;A;vlih-vrih
ctc_probability;T4;L;2;0.5445012;A;vlih-vrih
ctc_probability;T4;L;3;0.31679037;A;vlih-vrih
ctc_probability;T4;L;4;0.17310032;A;vlih-vrih
ctc_probability;T4;L;5;0.044989496;A;vlih-vrih
ctc_probability;T4;L;6;0.025853403;A;vlih-vrih
ctc_probability;T4;L;7;0.02540326;A;vlih-vrih
ctc_probability;T4;L;8;0.022300035;A;vlih-vrih
ctc_probability;T4;L;9;0.0255739;A;vlih-vrih
ctc_probability;T4;L;10;0.021379137;A;vlih-vrih
ctc_probability;T4;R;0;0.046379793;A;vlih-vrih
ctc_probability;T4;R;1;0.055909466;A;vlih-vrih
ctc_probability;T4;R;2;0.053570416;A;vlih-vrih
ctc_probability;T4;R;3;0.15565997;A;vlih-vrih
ctc_probability;T4;R;4;0.36399117;A;vlih-vrih
ctc_probability;T4;R;5;0.824976;A;vlih-vrih
ctc_probability;T4;R;6;0.9018389;A;vlih-vrih
ctc_probability;T4;R;7;0.91302204;A;vlih-vrih
ctc_probability;T4;R;8;0.9213055;A;vlih-vrih
ctc_probability;T4;R;9;0.9191805;A;vlih-vrih
ctc_probability;T4;R;10;0.931817;A;vlih-vrih
ctc_probability;T5;L;0;0.7301171;A;vlih-vrih
ctc_probability;T5;L;1;0.73047876;A;vlih-vrih
ctc_probability;T5;L;2;0.7584904;A;vlih-vrih
ctc_probability;T5;L;3;0.69184995;A;vlih-vrih
ctc_probability;T5;L;4;0.46658382;A;vlih-vrih
ctc_probability;T5;L;5;0.07344954;A;vlih-vrih
ctc_probability;T5;L;6;0.03515134;A;vlih-vrih
ctc_probability;T5;L;7;0.033229176;A;vlih-vrih
ctc_probability;T5;L;8;0.029497242;A;vlih-vrih
ctc_probability;T5;L;9;0.035456344;A;vlih-vrih
ctc_probability;T5;L;10;0.03169257;A;vlih-vrih
ctc_probability;T5;R;0;0.0749337;A;vlih-vrih
ctc_probability;T5;R;1;0.086374745;A;vlih-vrih
ctc_probability;T5;R;2;0.08083504;A;vlih-vrih
ctc_probability;T5;R;3;0.101957895;A;vlih-vrih
ctc_probability;T5;R;4;0.32063586;A;vlih-vrih
ctc_probability;T5;R;5;0.7320405;A;vlih-vrih
ctc_probability;T5;R;6;0.76239383;A;vlih-vrih
ctc_probability;T5;R;7;0.75947225;A;vlih-vrih
ctc_probability;T5;R;8;0.7813583;A;vlih-vrih
ctc_probability;T5;R;9;0.7581388;A;vlih-vrih
ctc_probability;T5;R;10;0.77995074;A;vlih-vrih
ctc_probability;T6;L;0;0.8065673;A;vlih-vrih
ctc_probability;T6;L;1;0.81586564;A;vlih-vrih
ctc_probability;T6;L;2;0.85571694;A;vlih-vrih
ctc_probability;T6;L;3;0.8231249;A;vlih-vrih
ctc_probability;T6;L;4;0.7562376;A;vlih-vrih
ctc_probability;T6;L;5;0.079119585;A;vlih-vrih
ctc_probability;T6;L;6;0.019864272;A;vlih-vrih
ctc_probability;T6;L;7;0.020263106;A;vlih-vrih
ctc_probability;T6;L;8;0.015268122;A;vlih-vrih
ctc_probability;T6;L;9;0.017563784;A;vlih-vrih
ctc_probability;T6;L;10;0.014799682;A;vlih-vrih
ctc_probability;T6;R;0;0.03554894;A;vlih-vrih
ctc_probability;T6;R;1;0.039034218;A;vlih-vrih
ctc_probability;T6;R;2;0.038472842;A;vlih-vrih
ctc_probability;T6;R;3;0.04378238;A;vlih-vrih
ctc_probability;T6;R;4;0.09487015;A;vlih-vrih
ctc_probability;T6;R;5;0.7454624;A;vlih-vrih
ctc_probability;T6;R;6;0.86416227;A;vlih-vrih
ctc_probability;T6;R;7;0.86949927;A;vlih-vrih
ctc_probability;T6;R;8;0.8876877;A;vlih-vrih
ctc_probability;T6;R;9;0.860096;A;vlih-vrih
ctc_probability;T6;R;10;0.910947;A;vlih-vrih
ctc_probability;T7;L;0;0.7947632;A;vlih-vrih
ctc_probability;T7;L;1;0.81019217;A;vlih-vrih
ctc_probability;T7;L;2;0.7130445;A;vlih-vrih
ctc_probability;T7;L;3;0.7777112;A;vlih-vrih
ctc_probability;T7;L;4;0.72285724;A;vlih-vrih
ctc_probability;T7;L;5;0.07010072;A;vlih-vrih
ctc_probability;T7;L;6;0.02023282;A;vlih-vrih
ctc_probability;T7;L;7;0.020374106;A;vlih-vrih
ctc_probability;T7;L;8;0.015068999;A;vlih-vrih
ctc_probability;T7;L;9;0.018453363;A;vlih-vrih
ctc_probability;T7;L;10;0.014654081;A;vlih-vrih
ctc_probability;T7;R;0;0.019435361;A;vlih-vrih
ctc_probability;T7;R;1;0.015351808;A;vlih-vrih
ctc_probability;T7;R;2;0.01982117;A;vlih-vrih
ctc_probability;T7;R;3;0.026703313;A;vlih-vrih
ctc_probability;T7;R;4;0.053501703;A;vlih-vrih
ctc_probability;T7;R;5;0.7185895;A;vlih-vrih
ctc_probability;T7;R;6;0.82245797;A;vlih-vrih
ctc_probability;T7;R;7;0.8260985;A;vlih-vrih
