measure;layer;token;step;score;voice;continuum
probe_probability;T12;R;0;0.0007352821909608598;A;lih-rih
probe_probability;T12;R;1;0.007041662304580833;A;lih-rih
probe_probability;T12;R;2;0.054089791475750555;A;lih-rih
probe_probability;T12;R;3;0.2606683321867341;A;lih-rih
probe_probability;T12;R;4;0.1845983498302212;A;lih-rih
probe_probability;T12;R;5;0.47813465644585895;A;lih-rih
probe_probability;T12;R;6;0.994621416925077;A;lih-rih
probe_probability;T12;R;7;0.9974926772137559;A;lih-rih
probe_probability;T12;R;8;0.9970987128954374;A;lih-rih
probe_probability;T12;R;9;0.9964441441049238;A;lih-rih
probe_probability;T12;R;10;0.9977426640839169;A;lih-rih
probe_probability;T13;L;0;0.9982228377679652;A;lih-rih
probe_probability;T13;L;1;0.9957555243225907;A;lih-rih
probe_probability;T13;L;2;0.9681070829753454;A;lih-rih
probe_probability;T13;L;3;0.8815505405760681;A;lih-rih
probe_probability;T13;L;4;0.8622042095488748;A;lih-rih
probe_probability;T13;L;5;0.4918731012102172;A;lih-rih
probe_probability;T13;L;6;0.005159155557137751;A;lih-rih
probe_probability;T13;L;7;0.0017400667906198874;A;lih-rih
probe_probability;T13;L;8;0.0014310667551056255;A;lih-rih
probe_probability;T13;L;9;0.0022647568170309773;A;lih-rih
probe_probability;T13;L;10;0.0012878923525092567;A;lih-rih
probe_probability;T13;R;0;0.0017771622320348233;A;lih-rih
probe_probability;T13;R;1;0.004244475677409294;A;lih-rih
probe_probability;T13;R;2;0.03189291702465461;A;lih-rih
probe_probability;T13;R;3;0.1184494594239319;A;lih-rih
probe_probability;T13;R;4;0.1377957904511252;A;lih-rih
probe_probability;T13;R;5;0.5081268987897828;A;lih-rih
probe_probability;T13;R;6;0.9948408444428622;A;lih-rih
probe_probability;T13;R;7;0.9982599332093801;A;lih-rih
probe_probability;T13;R;8;0.9985689332448944;A;lih-rih
probe_probability;T13;R;9;0.997735243182969;A;lih-rih
probe_probability;T13;R;10;0.9987121076474907;A;lih-rih
probe_probability;T14;L;0;0.9936178440625577;A;lih-rih
probe_probability;T14;L;1;0.9848965985465562;A;lih-rih
probe_probability;T14;L;2;0.9291801458595996;A;lih-rih
probe_probability;T14;L;3;0.824470282748166;A;lih-rih
probe_probability;T14;L;4;0.6888917697364794;A;lih-rih
probe_probability;T14;L;5;0.2693076160966489;A;lih-rih
probe_probability;T14;L;6;0.003192639031475153;A;lih-rih
probe_probability;T14;L;7;0.0012612627453678638;A;lih-rih
probe_probability;T14;L;8;0.0004898684352896421;A;lih-rih
probe_probability;T14;L;9;0.0014011380461100842;A;lih-rih
probe_probability;T14;L;10;0.0012337612702529865;A;lih-rih
probe_probability;T14;R;0;0.006382155937442285;A;lih-rih
probe_probability;T14;R;1;0.01510340145344383;A;lih-rih
probe_probability;T14;R;2;0.07081985414040037;A;lih-rih
probe_probability;T14;R;3;0.17552971725183397;A;lih-rih
probe_probability;T14;R;4;0.3111082302635207;A;lih-rih
probe_probability;T14;R;5;0.7306923839033511;A;lih-rih
probe_probability;T14;R;6;0.9968073609685248;A;lih-rih
probe_probability;T14;R;7;0.9987387372546321;A;lih-rih
probe_probability;T14;R;8;0.9995101315647104;A;lih-rih
probe_probability;T14;R;9;0.9985988619538899;A;lih-rih
probe_probability;T14;R;10;0.998766238729747;A;lih-rih
probe_probability;T15;L;0;0.9935987373527557;A;lih-rih
probe_probability;T15;L;1;0.9887743177567914;A;lih-rih
probe_probability;T15;L;2;0.9078042715977775;A;lih-rih
probe_probability;T15;L;3;0.4904075091810375;A;lih-rih
probe_probability;T15;L;4;0.7193618001668316;A;lih-rih
probe_probability;T15;L;5;0.10094058946325701;A;lih-rih
probe_probability;T15;L;6;0.0017709815604175505;A;lih-rih
probe_probability;T15;L;7;0.0005161975129553964;A;lih-rih
probe_probability;T15;L;8;0.0001723252444146839;A;lih-rih
probe_probability;T15;L;9;0.0007478873881582304;A;lih-rih
